14053,"14,17,19,22,26,31",02,0:1:5,3:2:1,4:2:0,2:4:0,0:3:3,5:1,3:3,3:3
14054,"01,04,05,11,29,30",14,0:1:5,4:1:1,5:1:0,2:0:4,1:2:3,2:4,4:2,4:2
14055,"02,09,14,19,21,30",04,1:2:3,2:2:2,4:1:1,1:3:2,3:1:2,3:3,3:3,2:4
14056,"01,11,18,20,28,29",01,0:3:3,4:1:1,2:4:0,2:2:2,1:2:3,4:2,3:3,3:3
14057,"02,04,12,18,23,31",08,1:1:4,5:1:0,3:2:1,2:2:2,2:2:2,3:3,2:4,3:3
14058,"02,03,12,13,14,25",11,2:0:4,3:0:3,2:2:2,1:3:2,2:2:2,1:5,3:3,3:3
14059,"05,08,12,13,23,25",13,3:1:2,2:1:3,3:0:3,2:2:2,1:2:3,2:4,4:2,3:3
14060,"03,05,14,18,25,33",06,2:2:2,1:2:3,3:1:2,2:2:2,3:1:2,3:3,4:2,2:4
14061,"02,14,17,27,28,31",08,1:0:5,2:2:2,3:2:1,3:2:1,1:2:3,4:2,3:3,3:3
14062,"06,09,15,24,25,26",09,0:1:5,4:1:1,4:2:0,3:1:2,4:1:1,3:3,3:3,0:6
14063,"03,08,17,21,22,31",16,0:2:4,3:1:2,5:1:0,1:3:2,2:2:2,4:2,4:2,3:3
14064,"02,09,15,16,29,32",14,0:2:4,3:1:2,2:4:0,2:2:2,2:1:3,2:4,3:3,2:4
14065,"03,04,05,08,10,22",06,0:3:3,3:1:2,3:3:0,0:1:5,1:3:2,1:5,2:4,2:4
14066,"02,05,15,17,18,21",16,1:2:3,1:3:2,3:2:1,0:4:2,3:0:3,3:3,4:2,3:3
14067,"01,06,07,17,18,23",06,2:0:4,3:2:1,2:2:2,1:2:3,2:2:2,3:3,4:2,4:2
14068,"04,12,13,22,27,29",16,0:0:6,3:0:3,5:1:0,2:3:1,2:3:1,3:3,3:3,2:4
14069,"05,12,17,19,25,30",11,1:1:4,2:3:1,3:2:1,2:3:1,2:2:2,4:2,4:2,3:3
14070,"01,07,09,19,28,29",07,1:1:4,4:0:2,4:1:1,2:1:3,1:4:1,3:3,5:1,4:2
14071,"02,04,12,17,22,25",14,0:3:3,0:3:3,5:1:0,1:3:2,1:3:2,3:3,2:4,2:4
14072,"01,03,07,13,19,32",16,0:3:3,2:0:4,3:3:0,1:2:3,1:4:1,2:4,5:1,5:1
14073,"01,12,16,20,30,33",02,1:1:4,4:2:0,2:3:1,2:3:1,3:2:1,3:3,2:4,1:5
14074,"01,03,06,13,30,31",12,2:2:2,2:1:3,2:2:2,2:1:3,3:3:0,2:4,4:2,4:2
14075,"03,09,11,22,27,29",06,1:0:5,3:2:1,4:1:1,2:1:3,3:1:2,3:3,5:1,3:3
14076,"06,10,12,17,18,33",11,0:1:5,2:2:2,4:2:0,1:3:2,4:1:1,3:3,2:4,1:5
14077,"08,09,12,15,19,22",10,1:2:3,2:3:1,3:2:1,0:4:2,3:2:1,2:4,3:3,1:5
14078,"02,03,05,06,09,17",07,1:2:3,2:3:1,5:0:1,0:1:5,3:0:3,1:5,4:2,4:2
14079,"02,07,16,22,27,28",02,1:1:4,3:1:2,3:2:1,2:2:2,1:4:1,3:3,2:4,2:4
14080,"05,14,16,17,25,30",07,1:2:3,3:1:2,4:1:1,2:3:1,1:2:3,3:3,3:3,2:4
14081,"08,14,22,24,27,29",10,1:2:3,4:1:1,3:2:1,3:2:1,2:1:3,4:2,2:4,1:5
14082,"02,04,20,25,26,29",11,1:1:4,4:0:2,3:2:1,3:1:2,0:2:4,4:2,2:4,2:4
14083,"05,06,19,21,23,33",12,0:0:6,3:1:2,3:3:0,2:2:2,3:1:2,4:2,5:1,3:3
14084,"01,06,09,10,13,25",08,1:1:4,3:2:1,5:0:1,1:1:4,2:4:0,1:5,4:2,2:4
14085,"01,02,11,19,23,29",08,1:2:3,3:2:1,3:2:1,2:1:3,0:2:4,3:3,5:1,6:0
14086,"02,04,10,12,14,30",08,1:1:4,2:1:3,2:3:1,1:2:3,2:2:2,1:5,0:6,1:5
14087,"06,18,22,23,32,33",06,0:1:5,3:2:1,6:0:0,3:2:1,3:1:2,5:1,2:4,1:5
14088,"03,06,11,14,16,29",15,1:1:4,2:3:1,5:0:1,1:2:3,2:1:3,1:5,3:3,3:3
14089,"04,06,14,17,27,30",09,2:0:4,1:2:3,1:3:2,2:2:2,3:1:2,3:3,2:4,1:5
14090,"05,09,11,19,24,32",13,0:1:5,3:0:3,5:1:0,2:1:3,2:1:3,3:3,4:2,3:3
14091,"01,05,12,19,27,29",14,2:1:3,1:2:3,3:1:2,2:2:2,2:2:2,3:3,5:1,4:2
14092,"03,13,18,19,22,26",07,1:0:5,5:1:0,2:3:1,1:4:1,2:3:1,4:2,3:3,3:3
14093,"02,08,09,10,20,29",05,0:1:5,2:1:3,4:2:0,1:1:4,1:1:4,2:4,2:4,2:4
14094,"01,10,18,20,23,29",01,3:1:2,1:3:2,2:1:3,2:2:2,1:2:3,4:2,3:3,3:3
14095,"05,06,08,14,22,31",08,0:1:5,2:2:2,5:1:0,1:2:3,1:2:3,2:4,2:4,2:4
14096,"12,14,17,19,22,24",08,2:0:4,2:3:1,4:0:2,1:5:0,2:2:2,4:2,2:4,2:4
14097,"07,13,24,25,27,32",15,1:0:5,3:0:3,3:2:1,4:1:1,2:3:1,4:2,4:2,2:4
14098,"02,13,17,20,29,31",07,1:1:4,2:1:3,4:1:1,2:3:1,0:2:4,4:2,4:2,5:1
14099,"01,05,10,11,13,32",14,1:1:4,1:2:3,3:2:1,1:1:4,0:3:3,1:5,4:2,4:2
14100,"01,06,09,10,14,16",11,2:0:4,2:2:2,1:3:2,0:2:4,2:3:1,0:6,2:4,1:5
14101,"16,18,20,23,24,32",07,1:1:4,2:1:3,5:0:1,3:3:0,2:1:3,5:1,1:5,1:5
14102,"14,16,21,24,28,31",13,2:1:3,2:2:2,2:2:2,3:3:0,2:3:1,4:2,2:4,1:5
14103,"03,08,09,10,18,33",04,0:1:5,2:1:3,6:0:0,1:1:4,4:1:1,2:4,3:3,1:5
14104,"02,06,12,19,27,28",13,0:1:5,5:0:1,4:2:0,2:2:2,3:2:1,3:3,2:4,2:4
14105,"14,16,17,19,27,32",04,2:0:4,0:3:3,4:0:2,2:4:0,1:2:3,4:2,3:3,2:4
14106,"09,14,17,18,21,25",15,2:0:4,2:2:2,3:1:2,1:4:1,3:1:2,4:2,4:2,1:5
14107,"11,14,17,22,25,27",16,3:1:2,2:3:1,2:1:3,2:3:1,1:2:3,4:2,4:2,2:4
14108,"03,08,09,20,23,28",02,0:1:5,3:1:2,4:2:0,2:1:3,2:1:3,3:3,3:3,2:4
14109,"02,05,11,15,19,28",02,1:1:4,3:1:2,3:2:1,1:2:3,1:2:3,2:4,4:2,4:2
14110,"01,08,11,13,19,30",06,2:1:3,3:1:2,3:1:2,1:2:3,1:3:2,2:4,4:2,4:2
14111,"02,08,17,20,22,28",02,1:2:3,1:3:2,3:2:1,1:3:2,0:2:4,4:2,1:5,2:4
14112,"01,15,16,21,24,30",03,0:2:4,4:0:2,3:3:0,2:3:1,4:2:0,3:3,3:3,1:5
14113,"12,14,28,31,32,33",07,0:1:5,4:2:0,4:2:0,4:2:0,2:2:2,4:2,2:4,1:5
14114,"02,07,23,30,32,33",10,2:1:3,3:1:2,3:1:2,4:0:2,2:1:3,4:2,3:3,3:3
14115,"01,09,10,11,13,32",03,1:0:5,2:2:2,4:1:1,1:1:4,1:3:2,1:5,4:2,3:3
14116,"09,10,14,15,19,29",16,2:0:4,2:2:2,3:1:2,1:3:2,2:2:2,2:4,4:2,2:4
14117,"05,10,17,25,28,29",04,2:0:4,3:1:2,3:1:2,3:1:2,0:3:3,4:2,4:2,3:3
14118,"05,07,15,18,26,30",03,1:1:4,3:2:1,2:3:1,2:2:2,3:1:2,3:3,3:3,2:4
14119,"06,13,17,20,26,29",09,1:2:3,3:0:3,2:3:1,2:3:1,1:1:4,4:2,3:3,3:3
14120,"01,07,12,16,23,28",04,0:1:5,3:2:1,2:4:0,2:2:2,1:4:1,2:4,3:3,3:3
14121,"01,02,13,22,28,30",09,2:1:3,1:3:2,1:3:2,2:2:2,1:4:1,3:3,2:4,3:3
14122,"06,09,11,16,20,29",11,0:1:5,3:1:2,5:1:0,1:2:3,2:1:3,2:4,3:3,2:4
14123,"01,06,11,17,28,33",05,2:2:2,0:2:4,2:2:2,2:1:3,2:2:2,3:3,4:2,3:3
14124,"02,17,20,24,31,33",04,2:1:3,2:1:3,3:1:2,3:2:1,2:1:3,5:1,3:3,3:3
14125,"10,11,15,26,31,32",06,1:1:4,2:2:2,4:1:1,3:1:2,1:2:3,3:3,3:3,2:4
14126,"06,11,16,17,22,27",01,1:1:4,2:3:1,3:2:1,1:3:2,2:2:2,3:3,3:3,2:4
14127,"02,10,12,21,23,27",12,1:1:4,4:0:2,1:4:1,2:2:2,3:1:2,3:3,3:3,2:4
14128,"05,07,08,17,18,24",14,0:1:5,4:1:1,5:1:0,1:2:3,2:1:3,3:3,3:3,3:3
14129,"05,08,09,20,28,32",02,2:0:4,4:2:0,3:1:2,2:1:3,1:1:4,3:3,2:4,1:5
14130,"01,02,10,24,30,33",10,0:1:5,1:2:3,4:2:0,3:0:3,3:2:1,3:3,2:4,2:4
14131,"05,17,21,22,28,32",14,0:3:3,1:2:3,5:1:0,2:3:1,1:2:3,5:1,3:3,2:4
14132,"05,06,14,15,18,33",08,1:1:4,3:3:0,2:3:1,1:3:2,4:0:2,2:4,3:3,1:5
14133,"13,14,16,23,30,31",13,1:0:5,5:0:1,3:2:1,3:3:0,1:3:2,3:3,3:3,3:3
14134,"05,16,22,23,26,28",02,2:1:3,1:1:4,3:1:2,3:2:1,0:3:3,4:2,2:4,2:4
14135,"02,04,11,13,25,33",01,0:1:5,3:0:3,4:2:0,2:1:3,1:3:2,2:4,4:2,3:3
14136,"03,16,19,27,31,32",10,0:1:5,3:1:2,4:2:0,3:2:1,2:3:1,4:2,4:2,3:3
14137,"03,06,09,11,25,29",09,1:2:3,6:0:0,5:0:1,2:0:4,3:1:2,2:4,5:1,3:3
14138,"04,06,13,29,31,33",13,2:1:3,2:1:3,3:1:2,3:1:2,2:3:1,3:3,4:2,3:3
14139,"01,14,15,20,25,29",11,1:1:4,3:0:3,4:1:1,2:3:1,1:2:3,3:3,4:2,2:4
14140,"06,10,11,14,17,33",06,1:2:3,2:3:1,5:0:1,1:2:3,2:1:3,2:4,3:3,2:4
14141,"08,09,11,16,21,24",10,1:0:5,4:2:0,3:2:1,1:2:3,3:1:2,2:4,3:3,1:5
14142,"06,21,22,23,25,28",13,1:1:4,3:2:1,2:3:1,3:2:1,2:3:1,5:1,3:3,1:5
14143,"03,12,18,20,25,26",16,1:0:5,4:1:1,3:2:1,2:3:1,3:1:2,4:2,2:4,1:5
14144,"03,05,06,09,10,27",14,1:1:4,3:2:1,4:1:1,1:0:5,4:1:1,1:5,4:2,2:4
14145,"10,12,13,23,26,29",11,1:2:3,3:1:2,4:1:1,3:2:1,1:2:3,3:3,3:3,3:3
14146,"01,06,13,20,29,32",01,2:1:3,2:2:2,4:0:2,2:2:2,1:2:3,3:3,3:3,3:3
14147,"06,07,22,26,31,32",10,2:1:3,4:1:1,2:2:2,3:1:2,1:3:2,4:2,2:4,2:4
14148,"01,02,05,12,15,16",13,0:1:5,4:0:2,5:1:0,0:3:3,2:2:2,0:6,3:3,3:3
14149,"07,09,10,15,19,33",01,1:1:4,3:1:2,5:0:1,1:2:3,3:3:0,2:4,5:1,2:4
14150,"03,08,14,22,24,32",09,0:0:6,3:0:3,3:3:0,2:2:2,2:1:3,3:3,1:5,1:5
14151,"04,05,08,11,21,27",08,1:0:5,3:0:3,3:2:1,1:1:4,2:1:3,2:4,4:2,2:4
14152,"08,13,15,20,21,25",12,2:0:4,0:0:6,3:1:2,1:4:1,2:2:2,3:3,4:2,1:5
15001,"01,07,09,16,20,23",06,1:0:5,2:1:3,2:3:1,1:2:3,1:3:2,2:4,4:2,3:3
15002,"07,15,16,25,28,32",05,2:2:2,2:3:1,3:1:2,3:2:1,1:4:1,3:3,3:3,1:5
15003,"10,15,20,23,24,31",15,1:2:3,2:2:2,3:2:1,3:2:1,2:2:2,4:2,3:3,2:4
15004,"02,14,15,16,23,24",10,3:1:2,2:2:2,1:2:3,2:3:1,2:1:3,2:4,2:4,2:4
15005,"07,10,16,17,18,32",15,1:1:4,2:3:1,4:1:1,1:3:2,1:3:2,3:3,2:4,2:4
15006,"01,10,11,29,31,33",13,1:0:5,4:1:1,2:3:1,3:0:3,1:3:2,3:3,5:1,4:2
15007,"01,07,09,17,20,33",08,2:2:2,1:2:3,3:1:2,1:2:3,2:2:2,3:3,5:1,3:3
15008,"04,07,10,16,20,22",03,2:1:3,2:4:0,2:2:2,0:3:3,0:5:1,2:4,1:5,1:5
15009,"04,07,14,17,21,25",14,2:1:3,1:1:4,2:2:2,1:3:2,1:3:2,3:3,4:2,2:4
15010,"01,02,03,08,21,31",09,1:0:5,3:1:2,3:2:1,1:1:4,2:2:2,2:4,4:2,4:2
15011,"04,14,15,17,18,20",15,0:3:3,1:3:2,4:2:0,0:5:1,2:1:3,3:3,2:4,1:5
15012,"03,05,22,23,29,31",06,0:2:4,4:1:1,4:2:0,3:1:2,1:2:3,4:2,5:1,5:1
15013,"08,09,24,25,26,29",01,1:0:5,4:0:2,4:1:1,4:0:2,2:1:3,4:2,3:3,1:5
15014,"02,12,16,19,27,30",11,0:0:6,4:1:1,4:2:0,2:3:1,3:2:1,3:3,2:4,2:4
15015,"01,07,20,24,25,33",04,0:2:4,1:3:2,4:2:0,3:1:2,2:3:1,4:2,4:2,2:4
15016,"02,06,10,15,17,31",13,0:1:5,2:2:2,4:2:0,1:2:3,2:2:2,2:4,3:3,3:3
15017,"13,18,20,25,27,33",12,0:3:3,3:2:1,5:1:0,3:3:0,3:2:1,5:1,4:2,1:5
15018,"06,09,12,14,28,29",09,0:1:5,4:0:2,3:3:0,2:2:2,3:1:2,2:4,2:4,1:5
15019,"02,06,11,19,25,26",04,1:1:4,3:2:1,4:1:1,2:1:3,1:2:3,3:3,3:3,3:3
15020,"01,04,07,19,22,23",04,1:0:5,4:0:2,3:2:1,1:2:3,0:5:1,3:3,4:2,4:2
15021,"14,15,16,17,27,28",08,0:0:6,2:0:4,6:0:0,2:4:0,2:2:2,3:3,3:3,1:5
15022,"04,07,10,16,23,25",10,1:3:2,2:1:3,5:0:1,2:1:3,0:5:1,2:4,3:3,2:4
15023,"08,09,10,13,29,30",01,1:0:5,3:0:3,3:2:1,2:1:3,2:2:2,2:4,3:3,2:4
15024,"09,11,16,18,23,24",10,1:2:3,3:1:2,4:1:1,2:2:2,3:1:2,3:3,3:3,2:4
15025,"10,11,12,15,27,32",14,1:1:4,2:1:3,2:3:1,2:2:2,3:1:2,2:4,3:3,1:5
15026,"02,13,17,21,22,33",13,0:0:6,3:0:3,4:2:0,1:4:1,2:2:2,4:2,4:2,3:3
15027,"05,07,09,16,26,29",07,0:0:6,2:2:2,5:1:0,2:1:3,1:2:3,2:4,4:2,3:3
15028,"04,07,10,26,27,28",14,2:0:4,0:2:4,0:4:2,3:0:3,1:4:1,3:3,2:4,1:5
15029,"07,14,15,19,21,28",07,2:0:4,2:1:3,4:0:2,1:4:1,2:3:1,3:3,4:2,2:4
15030,"08,11,14,15,16,26",07,2:1:3,1:2:3,2:2:2,1:3:2,1:1:4,1:5,2:4,1:5
15031,"01,05,07,22,26,32",11,1:1:4,4:2:0,4:1:1,2:1:3,0:3:3,3:3,3:3,3:3
15032,"11,14,16,18,29,32",16,1:3:2,1:2:3,5:0:1,2:3:1,1:1:4,3:3,2:4,2:4
15033,"03,06,21,29,31,32",05,2:0:4,3:2:1,3:1:2,3:1:2,3:1:2,4:2,4:2,3:3
15034,"12,13,17,18,20,27",13,0:1:5,4:0:2,5:1:0,1:5:0,3:1:2,4:2,3:3,2:4
15035,"01,08,09,22,24,33",03,0:0:6,5:0:1,6:0:0,2:1:3,3:2:1,3:3,3:3,1:5
15036,"04,06,16,17,26,33",03,1:1:4,2:2:2,5:0:1,2:2:2,2:2:2,3:3,2:4,1:5
15037,"05,07,12,18,28,31",03,0:0:6,2:1:3,3:3:0,2:2:2,2:3:1,3:3,3:3,3:3
15038,"05,06,11,12,14,33",14,2:2:2,0:1:5,2:2:2,1:2:3,3:0:3,1:5,3:3,2:4
15039,"01,13,15,26,29,30",12,0:0:6,2:1:3,4:2:0,3:2:1,2:2:2,3:3,4:2,3:3
15040,"13,16,18,27,30,32",16,2:0:4,2:3:1,2:2:2,3:3:0,3:2:1,4:2,2:4,1:5
15041,"04,09,11,17,21,25",06,0:0:6,4:0:2,5:1:0,1:2:3,2:2:2,3:3,5:1,2:4
15042,"09,10,19,21,23,32",08,2:1:3,3:1:2,3:1:2,2:2:2,2:2:2,4:2,4:2,2:4
15043,"11,12,15,24,26,27",15,0:1:5,2:1:3,4:2:0,3:2:1,4:0:2,3:3,3:3,1:5
15044,"02,03,04,13,14,16",02,0:0:6,3:1:2,3:3:0,0:3:3,1:3:2,0:6,2:4,3:3
15045,"01,05,13,22,30,31",07,1:0:5,2:1:3,3:2:1,2:2:2,1:4:1,3:3,4:2,4:2
15046,"05,07,10,14,23,31",01,2:1:3,3:1:2,2:2:2,2:1:3,0:3:3,2:4,4:2,4:2
15047,"02,03,20,24,26,27",09,0:0:6,4:0:2,5:1:0,3:1:2,3:0:3,4:2,2:4,2:4
15048,"13,16,17,22,25,27",10,1:0:5,3:2:1,4:1:1,2:4:0,1:4:1,4:2,4:2,2:4
15049,"07,12,14,17,20,23",05,1:1:4,3:0:3,2:3:1,1:4:1,1:1:4,3:3,3:3,3:3
15050,"03,09,12,16,17,31",04,2:1:3,0:2:4,3:1:2,1:3:2,3:2:1,2:4,4:2,3:3
15051,"04,10,24,26,28,32",09,0:0:6,2:0:4,3:3:0,4:0:2,1:3:2,4:2,0:6,0:6
15052,"02,04,11,16,25,26",12,2:1:3,2:2:2,2:2:2,2:1:3,0:3:3,2:4,2:4,2:4
15053,"03,07,17,22,32,33",10,0:1:5,2:2:2,4:2:0,2:2:2,2:2:2,4:2,4:2,3:3
15054,"01,02,07,10,22,26",07,2:2:2,1:4:1,3:1:2,1:1:4,0:4:2,2:4,2:4,3:3
15055,"01,10,15,18,19,28",02,2:0:4,4:1:1,4:0:2,1:3:2,2:4:0,3:3,3:3,2:4
15056,"01,07,08,16,18,20",14,2:1:3,2:2:2,2:2:2,0:3:3,1:3:2,2:4,2:4,2:4
15057,"09,20,24,25,26,32",04,1:0:5,1:2:3,4:1:1,4:1:1,2:1:3,5:1,2:4,0:6
15058,"02,09,10,18,19,20",15,2:1:3,1:2:3,2:2:2,0:3:3,2:2:2,3:3,2:4,2:4
15059,"02,06,09,16,25,32",14,2:2:2,1:4:1,4:0:2,2:1:3,2:2:2,2:4,2:4,1:5
15060,"01,03,18,27,31,32",13,1:1:4,2:3:1,2:3:1,3:1:2,3:2:1,4:2,4:2,3:3
15061,"06,18,22,26,32,33",04,2:1:3,2:3:1,2:2:2,3:2:1,3:1:2,5:1,1:5,0:6
15062,"09,14,15,18,21,26",16,2:0:4,3:3:0,3:1:2,1:4:1,4:0:2,3:3,3:3,0:6
15063,"01,07,09,16,22,32",12,1:2:3,0:5:1,3:2:1,1:2:3,1:4:1,2:4,3:3,2:4
15064,"11,12,14,17,23,27",01,0:1:5,6:0:0,4:2:0,2:3:1,2:0:4,3:3,4:2,3:3
15065,"08,10,14,19,26,29",12,1:0:5,2:1:3,3:2:1,2:2:2,0:2:4,3:3,2:4,2:4
15066,"05,08,11,17,24,28",16,1:2:3,5:0:1,3:2:1,2:1:3,1:1:4,3:3,3:3,3:3
15067,"02,05,08,24,25,31",14,3:0:3,2:0:4,2:1:3,3:0:3,1:2:3,3:3,3:3,3:3
15068,"06,15,18,21,26,27",10,0:0:6,2:2:2,4:2:0,2:3:1,5:0:1,4:2,3:3,0:6
15069,"01,13,17,18,23,30",15,1:0:5,3:1:2,4:1:1,2:3:1,2:2:2,4:2,4:2,4:2
15070,"01,07,13,19,21,29",15,2:1:3,4:1:1,2:2:2,1:3:2,1:4:1,3:3,6:0,5:1
15071,"08,18,20,28,29,31",08,1:1:4,3:2:1,1:4:1,3:2:1,1:2:3,5:1,2:4,2:4
15072,"01,03,05,20,21,31",05,2:2:2,2:2:2,3:1:2,1:2:3,2:2:2,3:3,5:1,4:2
15073,"01,02,17,22,26,27",04,1:0:5,2:2:2,3:2:1,2:2:2,1:2:3,4:2,3:3,3:3
15074,"04,07,21,25,26,29",08,1:1:4,3:3:0,3:2:1,3:1:2,1:3:2,4:2,4:2,2:4
15075,"06,11,13,19,21,32",04,1:0:5,3:1:2,4:1:1,1:3:2,2:2:2,3:3,4:2,3:3
15076,"01,09,10,19,23,27",09,1:0:5,3:1:2,4:1:1,2:1:3,2:3:1,3:3,5:1,3:3
15077,"01,06,08,10,13,27",16,3:2:1,1:3:2,2:1:3,1:1:4,2:3:1,1:5,3:3,2:4
15078,"03,07,20,22,26,29",02,0:0:6,2:2:2,4:2:0,2:2:2,1:2:3,4:2,3:3,3:3
15079,"09,14,15,20,26,32",11,2:0:4,4:2:0,4:0:2,2:3:1,2:0:4,3:3,2:4,0:6
15080,"14,17,25,27,28,30",02,1:0:5,5:1:0,3:2:1,4:2:0,2:2:2,5:1,3:3,1:5
15081,"13,20,22,26,28,31",13,1:2:3,0:2:4,2:3:1,3:3:0,0:4:2,5:1,2:4,2:4
15082,"02,08,09,14,28,30",07,1:2:3,3:0:3,3:2:1,2:1:3,2:1:3,2:4,1:5,1:5
15083,"06,07,16,18,29,32",05,0:0:6,2:0:4,4:2:0,2:2:2,2:2:2,3:3,2:4,2:4
15084,"15,18,20,22,28,29",15,2:1:3,2:3:1,2:2:2,2:4:0,2:2:2,5:1,2:4,1:5
15085,"02,08,25,27,28,29",05,2:0:4,2:3:1,3:1:2,4:0:2,1:2:3,4:2,3:3,2:4
15086,"05,06,08,16,18,22",12,1:2:3,2:2:2,5:0:1,0:3:3,2:2:2,2:4,1:5,1:5
15087,"09,15,16,19,20,28",11,1:1:4,1:2:3,2:3:1,1:4:1,2:3:1,3:3,3:3,1:5
15088,"02,12,20,24,29,31",09,1:0:5,3:2:1,4:1:1,3:2:1,2:1:3,4:2,2:4,3:3
15089,"12,14,19,27,28,29",01,2:2:2,2:3:1,2:2:2,3:3:0,2:2:2,4:2,3:3,2:4
15090,"10,12,14,22,25,33",15,2:0:4,2:2:2,4:0:2,2:3:1,2:3:1,3:3,2:4,0:6
15091,"05,07,17,19,22,31",11,1:1:4,3:1:2,5:0:1,1:3:2,0:4:2,4:2,5:1,5:1
15092,"09,15,19,21,26,27",01,1:0:5,2:1:3,4:1:1,2:3:1,4:1:1,4:2,5:1,1:5
15093,"01,03,13,21,25,31",08,1:1:4,4:0:2,4:1:1,2:2:2,2:4:0,3:3,6:0,4:2
15094,"01,04,06,13,16,17",10,2:0:4,5:0:1,3:1:2,0:3:3,1:4:1,1:5,3:3,3:3
15095,"04,15,21,28,30,31",04,1:2:3,2:2:2,4:1:1,3:2:1,3:3:0,4:2,3:3,1:5
15096,"06,16,17,23,24,31",07,1:3:2,2:2:2,4:1:1,3:2:1,2:2:2,4:2,3:3,3:3
15097,"09,12,14,20,26,27",04,0:0:6,1:1:4,6:0:0,2:3:1,3:0:3,3:3,2:4,0:6
15098,"06,09,13,26,27,33",01,3:1:2,1:1:4,2:1:3,3:1:2,4:1:1,3:3,4:2,1:5
15099,"06,07,10,11,14,22",09,1:1:4,3:2:1,2:3:1,0:2:4,1:3:2,1:5,2:4,2:4
15100,"02,03,11,17,19,21",08,1:0:5,3:2:1,4:1:1,0:3:3,2:1:3,3:3,5:1,5:1
15101,"08,16,22,24,28,29",05,0:1:5,4:0:2,4:2:0,3:2:1,1:3:2,4:2,1:5,1:5
15102,"07,09,12,14,21,23",06,0:1:5,3:2:1,2:4:0,1:3:2,3:1:2,2:4,4:2,2:4
15103,"06,08,13,26,30,32",14,0:1:5,3:2:1,3:3:0,3:1:2,2:1:3,3:3,1:5,1:5
15104,"09,18,21,23,25,26",01,1:3:2,2:3:1,3:2:1,3:2:1,3:1:2,5:1,4:2,1:5
15105,"09,10,16,19,20,26",12,2:0:4,3:2:1,1:3:2,1:3:2,1:3:2,3:3,2:4,1:5
15106,"01,03,04,23,31,32",13,0:1:5,5:1:0,6:0:0,3:0:3,1:3:2,3:3,4:2,4:2
15107,"07,14,16,18,21,25",08,0:1:5,2:2:2,6:0:0,1:4:1,2:3:1,3:3,3:3,1:5
15108,"02,12,19,22,24,27",15,0:0:6,4:0:2,3:3:0,2:3:1,3:2:1,4:2,2:4,2:4
15109,"01,08,09,16,32,33",13,0:1:5,2:2:2,5:1:0,2:1:3,2:2:2,2:4,3:3,1:5
15110,"05,07,16,17,22,23",04,1:1:4,2:2:2,3:2:1,1:3:2,0:3:3,3:3,4:2,4:2
15111,"08,14,16,18,20,30",12,1:1:4,2:2:2,3:2:1,1:4:1,2:1:3,3:3,0:6,0:6
15112,"01,03,10,19,20,27",11,1:0:5,3:0:3,4:1:1,1:2:3,2:3:1,3:3,4:2,3:3
15113,"01,05,07,08,19,27",12,3:1:2,1:3:2,3:0:3,1:1:4,1:3:2,2:4,5:1,4:2
15114,"04,07,09,13,21,26",01,1:0:5,2:2:2,2:3:1,1:2:3,2:3:1,2:4,4:2,2:4
15115,"01,07,08,14,24,32",03,1:2:3,1:3:2,3:2:1,2:1:3,1:2:3,2:4,2:4,2:4
15116,"04,06,15,23,26,28",11,0:2:4,4:0:2,3:3:0,3:1:2,2:2:2,3:3,2:4,1:5
15117,"04,11,12,18,26,32",12,2:1:3,2:0:4,4:0:2,2:2:2,2:1:3,3:3,1:5,1:5
15118,"01,04,11,21,23,31",12,2:1:3,3:2:1,3:1:2,2:1:3,1:3:2,3:3,5:1,4:2
15119,"02,08,10,18,23,31",08,2:1:3,3:2:1,2:2:2,2:1:3,1:2:3,3:3,2:4,3:3
15120,"16,21,24,26,27,29",16,0:1:5,2:1:3,5:1:0,4:2:0,3:1:2,5:1,3:3,1:5
15121,"01,03,20,21,28,29",12,2:0:4,3:2:1,2:2:2,2:2:2,2:2:2,4:2,4:2,3:3
15122,"05,07,11,16,22,25",07,0:1:5,4:1:1,5:1:0,1:2:3,0:4:2,2:4,4:2,3:3
15123,"05,08,09,12,22,28",07,2:1:3,3:1:2,2:2:2,1:2:3,2:2:2,2:4,2:4,1:5
15124,"02,03,05,12,18,27",01,2:0:4,3:0:3,3:1:2,1:2:3,4:0:2,2:4,3:3,3:3
15125,"05,13,22,27,30,33",10,2:1:3,3:1:2,3:1:2,3:2:1,3:2:1,4:2,4:2,2:4
15126,"10,11,15,20,23,29",12,0:0:6,3:2:1,4:2:0,2:2:2,1:1:4,3:3,4:2,3:3
15127,"07,10,19,22,27,33",06,1:3:2,3:2:1,3:2:1,2:2:2,2:4:0,4:2,4:2,2:4
15128,"01,03,08,11,22,28",06,1:1:4,0:2:4,2:3:1,1:1:4,1:3:2,2:4,3:3,3:3
15129,"05,08,11,16,18,27",04,2:1:3,0:4:2,3:1:2,1:2:3,2:1:3,2:4,3:3,2:4
15130,"06,14,15,16,17,22",10,1:1:4,4:2:0,2:3:1,0:5:1,2:2:2,2:4,2:4,1:5
15131,"10,12,13,19,22,26",03,1:0:5,3:1:2,4:1:1,1:4:1,1:4:1,3:3,2:4,2:4
15132,"03,05,11,28,30,33",01,0:0:6,1:2:3,5:1:0,3:0:3,3:1:2,3:3,4:2,3:3
15133,"02,03,13,20,22,24",15,1:2:3,3:2:1,4:1:1,1:3:2,2:2:2,3:3,2:4,3:3
